X,Y,Label,Usuario,FrameID,Session
164.42766,372.08508,right_shoulder,user1,11,20240429152430
0.0,0.0,left_elbow,user1,11,20240429152430
0.0,0.0,right_elbow,user1,11,20240429152430
0.0,0.0,left_wrist,user1,11,20240429152430
0.0,0.0,right_wrist,user1,11,20240429152430
0.0,0.0,left_hip,user1,11,20240429152430
0.0,0.0,right_hip,user1,11,20240429152430
0.0,0.0,left_knee,user1,11,20240429152430
0.0,0.0,right_knee,user1,11,20240429152430
0.0,0.0,left_ankle,user1,11,20240429152430
0.0,0.0,right_ankle,user1,11,20240429152430
344.1437,187.30614,nose,user1,12,20240429152430
368.76,155.94131,left_eye,user1,12,20240429152430
310.62143,157.37393,right_eye,user1,12,20240429152430
402.73923,174.23071,left_ear,user1,12,20240429152430
268.10168,181.13382,right_ear,user1,12,20240429152430
512.72107,372.61603,left_shoulder,user1,12,20240429152430
162.38167,371.98267,right_shoulder,user1,12,20240429152430
0.0,0.0,left_elbow,user1,12,20240429152430
0.0,0.0,right_elbow,user1,12,20240429152430
0.0,0.0,left_wrist,user1,12,20240429152430
0.0,0.0,right_wrist,user1,12,20240429152430
0.0,0.0,left_hip,user1,12,20240429152430
0.0,0.0,right_hip,user1,12,20240429152430
0.0,0.0,left_knee,user1,12,20240429152430
0.0,0.0,right_knee,user1,12,20240429152430
0.0,0.0,left_ankle,user1,12,20240429152430
0.0,0.0,right_ankle,user1,12,20240429152430
345.07883,187.15894,nose,user1,13,20240429152430
369.69687,156.34683,left_eye,user1,13,20240429152430
312.08078,157.86606,right_eye,user1,13,20240429152430
402.52664,175.35666,left_ear,user1,13,20240429152430
269.0024,181.7715,right_ear,user1,13,20240429152430
508.54388,369.77222,left_shoulder,user1,13,20240429152430
160.29124,374.40784,right_shoulder,user1,13,20240429152430
0.0,0.0,left_elbow,user1,13,20240429152430
0.0,0.0,right_elbow,user1,13,20240429152430
0.0,0.0,left_wrist,user1,13,20240429152430
0.0,0.0,right_wrist,user1,13,20240429152430
0.0,0.0,left_hip,user1,13,20240429152430
0.0,0.0,right_hip,user1,13,20240429152430
0.0,0.0,left_knee,user1,13,20240429152430
0.0,0.0,right_knee,user1,13,20240429152430
0.0,0.0,left_ankle,user1,13,20240429152430
0.0,0.0,right_ankle,user1,13,20240429152430
346.19696,188.24788,nose,user1,14,20240429152430
369.97742,155.4522,left_eye,user1,14,20240429152430
312.15417,158.1998,right_eye,user1,14,20240429152430
403.74738,170.64963,left_ear,user1,14,20240429152430
269.10675,180.45305,right_ear,user1,14,20240429152430
513.40594,373.51315,left_shoulder,user1,14,20240429152430
161.03174,370.4612,right_shoulder,user1,14,20240429152430
0.0,0.0,left_elbow,user1,14,20240429152430
0.0,0.0,right_elbow,user1,14,20240429152430
0.0,0.0,left_wrist,user1,14,20240429152430
0.0,0.0,right_wrist,user1,14,20240429152430
0.0,0.0,left_hip,user1,14,20240429152430
0.0,0.0,right_hip,user1,14,20240429152430
0.0,0.0,left_knee,user1,14,20240429152430
0.0,0.0,right_knee,user1,14,20240429152430
0.0,0.0,left_ankle,user1,14,20240429152430
0.0,0.0,right_ankle,user1,14,20240429152430
346.03558,188.6023,nose,user1,15,20240429152430
370.51077,156.46516,left_eye,user1,15,20240429152430
312.47617,158.12566,right_eye,user1,15,20240429152430
403.91772,173.35022,left_ear,user1,15,20240429152430
269.08075,180.4662,right_ear,user1,15,20240429152430
511.2215,374.06723,left_shoulder,user1,15,20240429152430
158.97653,373.76572,right_shoulder,user1,15,20240429152430
0.0,0.0,left_elbow,user1,15,20240429152430
0.0,0.0,right_elbow,user1,15,20240429152430
0.0,0.0,left_wrist,user1,15,20240429152430
0.0,0.0,right_wrist,user1,15,20240429152430
0.0,0.0,left_hip,user1,15,20240429152430
0.0,0.0,right_hip,user1,15,20240429152430
0.0,0.0,left_knee,user1,15,20240429152430
0.0,0.0,right_knee,user1,15,20240429152430
0.0,0.0,left_ankle,user1,15,20240429152430
0.0,0.0,right_ankle,user1,15,20240429152430
346.79315,188.4887,nose,user1,16,20240429152430
370.63358,155.48352,left_eye,user1,16,20240429152430
312.74777,157.7168,right_eye,user1,16,20240429152430
403.73712,171.79758,left_ear,user1,16,20240429152430
269.25797,180.50261,right_ear,user1,16,20240429152430
514.89594,373.58484,left_shoulder,user1,16,20240429152430
161.66922,376.81848,right_shoulder,user1,16,20240429152430
0.0,0.0,left_elbow,user1,16,20240429152430
0.0,0.0,right_elbow,user1,16,20240429152430
0.0,0.0,left_wrist,user1,16,20240429152430
0.0,0.0,right_wrist,user1,16,20240429152430
0.0,0.0,left_hip,user1,16,20240429152430
0.0,0.0,right_hip,user1,16,20240429152430
0.0,0.0,left_knee,user1,16,20240429152430
0.0,0.0,right_knee,user1,16,20240429152430
0.0,0.0,left_ankle,user1,16,20240429152430
0.0,0.0,right_ankle,user1,16,20240429152430
347.48264,188.2836,nose,user1,17,20240429152430
370.6551,155.1557,left_eye,user1,17,20240429152430
312.55014,158.45941,right_eye,user1,17,20240429152430
404.95538,169.95204,left_ear,user1,17,20240429152430
269.61462,181.51971,right_ear,user1,17,20240429152430
522.7656,374.06396,left_shoulder,user1,17,20240429152430
165.09721,371.29547,right_shoulder,user1,17,20240429152430
0.0,0.0,left_elbow,user1,17,20240429152430
0.0,0.0,right_elbow,user1,17,20240429152430
0.0,0.0,left_wrist,user1,17,20240429152430
0.0,0.0,right_wrist,user1,17,20240429152430
0.0,0.0,left_hip,user1,17,20240429152430
0.0,0.0,right_hip,user1,17,20240429152430
0.0,0.0,left_knee,user1,17,20240429152430
0.0,0.0,right_knee,user1,17,20240429152430
0.0,0.0,left_ankle,user1,17,20240429152430
0.0,0.0,right_ankle,user1,17,20240429152430
347.74146,190.0013,nose,user1,18,20240429152430
371.34,156.67021,left_eye,user1,18,20240429152430
313.34494,158.4638,right_eye,user1,18,20240429152430
404.40067,171.76323,left_ear,user1,18,20240429152430
269.2006,179.95396,right_ear,user1,18,20240429152430
518.4175,374.92514,left_shoulder,user1,18,20240429152430
161.53639,374.70615,right_shoulder,user1,18,20240429152430
0.0,0.0,left_elbow,user1,18,20240429152430
0.0,0.0,right_elbow,user1,18,20240429152430
0.0,0.0,left_wrist,user1,18,20240429152430
0.0,0.0,right_wrist,user1,18,20240429152430
0.0,0.0,left_hip,user1,18,20240429152430
0.0,0.0,right_hip,user1,18,20240429152430
0.0,0.0,left_knee,user1,18,20240429152430
0.0,0.0,right_knee,user1,18,20240429152430
0.0,0.0,left_ankle,user1,18,20240429152430
0.0,0.0,right_ankle,user1,18,20240429152430
346.9961,189.21407,nose,user1,19,20240429152430
370.66605,156.97044,left_eye,user1,19,20240429152430
312.78546,158.49115,right_eye,user1,19,20240429152430
403.75006,173.4129,left_ear,user1,19,20240429152430
269.01108,180.90324,right_ear,user1,19,20240429152430
513.43494,370.74756,left_shoulder,user1,19,20240429152430
163.09012,374.14706,right_shoulder,user1,19,20240429152430
0.0,0.0,left_elbow,user1,19,20240429152430
0.0,0.0,right_elbow,user1,19,20240429152430
0.0,0.0,left_wrist,user1,19,20240429152430
0.0,0.0,right_wrist,user1,19,20240429152430
0.0,0.0,left_hip,user1,19,20240429152430
0.0,0.0,right_hip,user1,19,20240429152430
0.0,0.0,left_knee,user1,19,20240429152430
0.0,0.0,right_knee,user1,19,20240429152430
0.0,0.0,left_ankle,user1,19,20240429152430
0.0,0.0,right_ankle,user1,19,20240429152430
348.26456,188.60327,nose,user1,20,20240429152430
371.662,156.79665,left_eye,user1,20,20240429152430
314.36807,158.88947,right_eye,user1,20,20240429152430
403.95966,173.47995,left_ear,user1,20,20240429152430
270.95404,181.88402,right_ear,user1,20,20240429152430
506.6766,372.84546,left_shoulder,user1,20,20240429152430
162.15857,370.94437,right_shoulder,user1,20,20240429152430
0.0,0.0,left_elbow,user1,20,20240429152430
0.0,0.0,right_elbow,user1,20,20240429152430
0.0,0.0,left_wrist,user1,20,20240429152430
0.0,0.0,right_wrist,user1,20,20240429152430
0.0,0.0,left_hip,user1,20,20240429152430
0.0,0.0,right_hip,user1,20,20240429152430
0.0,0.0,left_knee,user1,20,20240429152430
0.0,0.0,right_knee,user1,20,20240429152430
0.0,0.0,left_ankle,user1,20,20240429152430
0.0,0.0,right_ankle,user1,20,20240429152430
349.0798,188.20264,nose,user1,21,20240429152430
372.21924,156.42123,left_eye,user1,21,20240429152430
314.82538,158.38535,right_eye,user1,21,20240429152430
404.137,173.11266,left_ear,user1,21,20240429152430
270.14804,181.35284,right_ear,user1,21,20240429152430
513.13904,371.1617,left_shoulder,user1,21,20240429152430
162.92438,372.3352,right_shoulder,user1,21,20240429152430
0.0,0.0,left_elbow,user1,21,20240429152430
0.0,0.0,right_elbow,user1,21,20240429152430
0.0,0.0,left_wrist,user1,21,20240429152430
0.0,0.0,right_wrist,user1,21,20240429152430
0.0,0.0,left_hip,user1,21,20240429152430
0.0,0.0,right_hip,user1,21,20240429152430
0.0,0.0,left_knee,user1,21,20240429152430
0.0,0.0,right_knee,user1,21,20240429152430
0.0,0.0,left_ankle,user1,21,20240429152430
0.0,0.0,right_ankle,user1,21,20240429152430
348.89233,189.89215,nose,user1,22,20240429152430
372.20126,157.29381,left_eye,user1,22,20240429152430
314.3794,159.53505,right_eye,user1,22,20240429152430
405.30185,172.54501,left_ear,user1,22,20240429152430
270.72278,181.65733,right_ear,user1,22,20240429152430
516.7852,374.26498,left_shoulder,user1,22,20240429152430
162.00237,372.375,right_shoulder,user1,22,20240429152430
0.0,0.0,left_elbow,user1,22,20240429152430
0.0,0.0,right_elbow,user1,22,20240429152430
0.0,0.0,left_wrist,user1,22,20240429152430
0.0,0.0,right_wrist,user1,22,20240429152430
0.0,0.0,left_hip,user1,22,20240429152430
0.0,0.0,right_hip,user1,22,20240429152430
0.0,0.0,left_knee,user1,22,20240429152430
0.0,0.0,right_knee,user1,22,20240429152430
0.0,0.0,left_ankle,user1,22,20240429152430
0.0,0.0,right_ankle,user1,22,20240429152430
349.38348,189.24817,nose,user1,23,20240429152430
372.17484,156.5819,left_eye,user1,23,20240429152430
314.76956,158.99252,right_eye,user1,23,20240429152430
404.8534,170.84975,left_ear,user1,23,20240429152430
270.3653,180.42781,right_ear,user1,23,20240429152430
513.54016,370.3176,left_shoulder,user1,23,20240429152430
168.48065,366.79272,right_shoulder,user1,23,20240429152430
0.0,0.0,left_elbow,user1,23,20240429152430
0.0,0.0,right_elbow,user1,23,20240429152430
0.0,0.0,left_wrist,user1,23,20240429152430
0.0,0.0,right_wrist,user1,23,20240429152430
0.0,0.0,left_hip,user1,23,20240429152430
0.0,0.0,right_hip,user1,23,20240429152430
0.0,0.0,left_knee,user1,23,20240429152430
0.0,0.0,right_knee,user1,23,20240429152430
0.0,0.0,left_ankle,user1,23,20240429152430
0.0,0.0,right_ankle,user1,23,20240429152430
348.63174,189.31607,nose,user1,24,20240429152430
372.14783,157.32486,left_eye,user1,24,20240429152430
314.48538,159.31183,right_eye,user1,24,20240429152430
405.52435,172.6354,left_ear,user1,24,20240429152430
270.90503,181.107,right_ear,user1,24,20240429152430
515.2548,371.2253,left_shoulder,user1,24,20240429152430
169.85022,366.87158,right_shoulder,user1,24,20240429152430
0.0,0.0,left_elbow,user1,24,20240429152430
0.0,0.0,right_elbow,user1,24,20240429152430
0.0,0.0,left_wrist,user1,24,20240429152430
0.0,0.0,right_wrist,user1,24,20240429152430
0.0,0.0,left_hip,user1,24,20240429152430
0.0,0.0,right_hip,user1,24,20240429152430
0.0,0.0,left_knee,user1,24,20240429152430
0.0,0.0,right_knee,user1,24,20240429152430
0.0,0.0,left_ankle,user1,24,20240429152430
0.0,0.0,right_ankle,user1,24,20240429152430
348.65457,189.35774,nose,user1,25,20240429152430
372.2197,157.41173,left_eye,user1,25,20240429152430
314.29376,159.069,right_eye,user1,25,20240429152430
405.32187,173.229,left_ear,user1,25,20240429152430
269.82004,181.23871,right_ear,user1,25,20240429152430
516.67114,372.22992,left_shoulder,user1,25,20240429152430
164.77234,368.30255,right_shoulder,user1,25,20240429152430
0.0,0.0,left_elbow,user1,25,20240429152430
0.0,0.0,right_elbow,user1,25,20240429152430
0.0,0.0,left_wrist,user1,25,20240429152430
0.0,0.0,right_wrist,user1,25,20240429152430
0.0,0.0,left_hip,user1,25,20240429152430
0.0,0.0,right_hip,user1,25,20240429152430
0.0,0.0,left_knee,user1,25,20240429152430
0.0,0.0,right_knee,user1,25,20240429152430
0.0,0.0,left_ankle,user1,25,20240429152430
0.0,0.0,right_ankle,user1,25,20240429152430
349.21262,189.70589,nose,user1,26,20240429152430
372.1443,157.14243,left_eye,user1,26,20240429152430
314.4814,159.40182,right_eye,user1,26,20240429152430
405.35376,171.96799,left_ear,user1,26,20240429152430
270.80423,181.54501,right_ear,user1,26,20240429152430
520.8772,373.86987,left_shoulder,user1,26,20240429152430
166.41594,370.49115,right_shoulder,user1,26,20240429152430
0.0,0.0,left_elbow,user1,26,20240429152430
0.0,0.0,right_elbow,user1,26,20240429152430
0.0,0.0,left_wrist,user1,26,20240429152430
0.0,0.0,right_wrist,user1,26,20240429152430
0.0,0.0,left_hip,user1,26,20240429152430
0.0,0.0,right_hip,user1,26,20240429152430
0.0,0.0,left_knee,user1,26,20240429152430
0.0,0.0,right_knee,user1,26,20240429152430
0.0,0.0,left_ankle,user1,26,20240429152430
0.0,0.0,right_ankle,user1,26,20240429152430
350.30023,190.04395,nose,user1,27,20240429152430
373.68307,158.0539,left_eye,user1,27,20240429152430
316.33624,159.3605,right_eye,user1,27,20240429152430
405.2783,173.8053,left_ear,user1,27,20240429152430
271.3885,180.56061,right_ear,user1,27,20240429152430
513.3147,373.04858,left_shoulder,user1,27,20240429152430
159.34766,374.15424,right_shoulder,user1,27,20240429152430
0.0,0.0,left_elbow,user1,27,20240429152430
0.0,0.0,right_elbow,user1,27,20240429152430
0.0,0.0,left_wrist,user1,27,20240429152430
0.0,0.0,right_wrist,user1,27,20240429152430
0.0,0.0,left_hip,user1,27,20240429152430
0.0,0.0,right_hip,user1,27,20240429152430
0.0,0.0,left_knee,user1,27,20240429152430
0.0,0.0,right_knee,user1,27,20240429152430
0.0,0.0,left_ankle,user1,27,20240429152430
0.0,0.0,right_ankle,user1,27,20240429152430
350.05505,190.00848,nose,user1,28,20240429152430
373.08664,157.6889,left_eye,user1,28,20240429152430
315.35162,158.66965,right_eye,user1,28,20240429152430
404.60376,173.90443,left_ear,user1,28,20240429152430
269.41324,180.44797,right_ear,user1,28,20240429152430
514.9254,372.67657,left_shoulder,user1,28,20240429152430
166.84409,372.92087,right_shoulder,user1,28,20240429152430
0.0,0.0,left_elbow,user1,28,20240429152430
0.0,0.0,right_elbow,user1,28,20240429152430
0.0,0.0,left_wrist,user1,28,20240429152430
0.0,0.0,right_wrist,user1,28,20240429152430
0.0,0.0,left_hip,user1,28,20240429152430
0.0,0.0,right_hip,user1,28,20240429152430
0.0,0.0,left_knee,user1,28,20240429152430
0.0,0.0,right_knee,user1,28,20240429152430
0.0,0.0,left_ankle,user1,28,20240429152430
0.0,0.0,right_ankle,user1,28,20240429152430
349.96576,189.75482,nose,user1,29,20240429152430
373.0828,157.76877,left_eye,user1,29,20240429152430
315.69348,159.45847,right_eye,user1,29,20240429152430
404.92285,174.09892,left_ear,user1,29,20240429152430
271.13525,181.736,right_ear,user1,29,20240429152430
511.59894,375.4549,left_shoulder,user1,29,20240429152430
162.29486,372.0031,right_shoulder,user1,29,20240429152430
0.0,0.0,left_elbow,user1,29,20240429152430
0.0,0.0,right_elbow,user1,29,20240429152430
0.0,0.0,left_wrist,user1,29,20240429152430
0.0,0.0,right_wrist,user1,29,20240429152430
0.0,0.0,left_hip,user1,29,20240429152430
0.0,0.0,right_hip,user1,29,20240429152430
0.0,0.0,left_knee,user1,29,20240429152430
0.0,0.0,right_knee,user1,29,20240429152430
0.0,0.0,left_ankle,user1,29,20240429152430
0.0,0.0,right_ankle,user1,29,20240429152430
350.84686,189.7003,nose,user1,30,20240429152430
373.9052,158.2864,left_eye,user1,30,20240429152430
316.4948,159.61264,right_eye,user1,30,20240429152430
405.5196,174.51132,left_ear,user1,30,20240429152430
270.96268,181.43448,right_ear,user1,30,20240429152430
513.3303,370.47946,left_shoulder,user1,30,20240429152430
166.61533,369.2443,right_shoulder,user1,30,20240429152430
0.0,0.0,left_elbow,user1,30,20240429152430
0.0,0.0,right_elbow,user1,30,20240429152430
0.0,0.0,left_wrist,user1,30,20240429152430
0.0,0.0,right_wrist,user1,30,20240429152430
0.0,0.0,left_hip,user1,30,20240429152430
0.0,0.0,right_hip,user1,30,20240429152430
0.0,0.0,left_knee,user1,30,20240429152430
0.0,0.0,right_knee,user1,30,20240429152430
0.0,0.0,left_ankle,user1,30,20240429152430
0.0,0.0,right_ankle,user1,30,20240429152430
349.57047,189.40607,nose,user1,31,20240429152430
372.23315,156.98578,left_eye,user1,31,20240429152430
315.07855,158.66397,right_eye,user1,31,20240429152430
404.71094,172.07866,left_ear,user1,31,20240429152430
271.46686,180.53293,right_ear,user1,31,20240429152430
517.1786,376.38025,left_shoulder,user1,31,20240429152430
171.5876,369.23285,right_shoulder,user1,31,20240429152430
0.0,0.0,left_elbow,user1,31,20240429152430
0.0,0.0,right_elbow,user1,31,20240429152430
0.0,0.0,left_wrist,user1,31,20240429152430
0.0,0.0,right_wrist,user1,31,20240429152430
0.0,0.0,left_hip,user1,31,20240429152430
0.0,0.0,right_hip,user1,31,20240429152430
0.0,0.0,left_knee,user1,31,20240429152430
0.0,0.0,right_knee,user1,31,20240429152430
0.0,0.0,left_ankle,user1,31,20240429152430
0.0,0.0,right_ankle,user1,31,20240429152430
350.44974,189.41573,nose,user1,32,20240429152430
372.75153,157.22963,left_eye,user1,32,20240429152430
316.0518,159.24045,right_eye,user1,32,20240429152430
404.24774,172.07246,left_ear,user1,32,20240429152430
271.09113,180.94579,right_ear,user1,32,20240429152430
