X,Y,Label,Usuario,FrameID,Session
0.0,0.0,right_hip,user1,13,20240429145752
0.0,0.0,left_knee,user1,13,20240429145752
0.0,0.0,right_knee,user1,13,20240429145752
0.0,0.0,left_ankle,user1,13,20240429145752
0.0,0.0,right_ankle,user1,13,20240429145752
463.77707,351.77466,nose,user1,14,20240429145752
467.85913,347.11795,left_eye,user1,14,20240429145752
457.69595,346.51904,right_eye,user1,14,20240429145752
0.0,0.0,left_ear,user1,14,20240429145752
444.61163,351.03384,right_ear,user1,14,20240429145752
482.0514,385.8676,left_shoulder,user1,14,20240429145752
428.1964,383.12033,right_shoulder,user1,14,20240429145752
492.31168,429.49112,left_elbow,user1,14,20240429145752
426.79108,423.68927,right_elbow,user1,14,20240429145752
0.0,0.0,left_wrist,user1,14,20240429145752
0.0,0.0,right_wrist,user1,14,20240429145752
0.0,0.0,left_hip,user1,14,20240429145752
0.0,0.0,right_hip,user1,14,20240429145752
0.0,0.0,left_knee,user1,14,20240429145752
0.0,0.0,right_knee,user1,14,20240429145752
0.0,0.0,left_ankle,user1,14,20240429145752
0.0,0.0,right_ankle,user1,14,20240429145752
463.6252,352.2116,nose,user1,15,20240429145752
467.67465,347.44412,left_eye,user1,15,20240429145752
457.34082,346.8466,right_eye,user1,15,20240429145752
0.0,0.0,left_ear,user1,15,20240429145752
443.57486,351.28033,right_ear,user1,15,20240429145752
482.09903,385.9426,left_shoulder,user1,15,20240429145752
426.52835,383.41354,right_shoulder,user1,15,20240429145752
493.71698,429.07883,left_elbow,user1,15,20240429145752
425.21417,424.3784,right_elbow,user1,15,20240429145752
0.0,0.0,left_wrist,user1,15,20240429145752
0.0,0.0,right_wrist,user1,15,20240429145752
0.0,0.0,left_hip,user1,15,20240429145752
0.0,0.0,right_hip,user1,15,20240429145752
0.0,0.0,left_knee,user1,15,20240429145752
0.0,0.0,right_knee,user1,15,20240429145752
0.0,0.0,left_ankle,user1,15,20240429145752
0.0,0.0,right_ankle,user1,15,20240429145752
461.64587,352.3529,nose,user1,16,20240429145752
466.04813,347.43808,left_eye,user1,16,20240429145752
455.33762,347.06198,right_eye,user1,16,20240429145752
0.0,0.0,left_ear,user1,16,20240429145752
442.57047,351.53183,right_ear,user1,16,20240429145752
482.08118,385.42715,left_shoulder,user1,16,20240429145752
426.0662,383.47577,right_shoulder,user1,16,20240429145752
493.71692,429.0689,left_elbow,user1,16,20240429145752
424.46713,424.76215,right_elbow,user1,16,20240429145752
0.0,0.0,left_wrist,user1,16,20240429145752
468.20023,417.05267,right_wrist,user1,16,20240429145752
475.8811,452.9183,left_hip,user1,16,20240429145752
438.22397,453.2835,right_hip,user1,16,20240429145752
0.0,0.0,left_knee,user1,16,20240429145752
0.0,0.0,right_knee,user1,16,20240429145752
0.0,0.0,left_ankle,user1,16,20240429145752
0.0,0.0,right_ankle,user1,16,20240429145752
461.11273,352.4992,nose,user1,17,20240429145752
465.5509,347.59167,left_eye,user1,17,20240429145752
454.82767,347.1555,right_eye,user1,17,20240429145752
470.72543,353.03342,left_ear,user1,17,20240429145752
442.0089,351.51376,right_ear,user1,17,20240429145752
481.9188,385.67413,left_shoulder,user1,17,20240429145752
425.3704,383.4204,right_shoulder,user1,17,20240429145752
494.25726,428.8518,left_elbow,user1,17,20240429145752
422.10822,423.6414,right_elbow,user1,17,20240429145752
0.0,0.0,left_wrist,user1,17,20240429145752
462.6997,416.90558,right_wrist,user1,17,20240429145752
475.0104,453.4087,left_hip,user1,17,20240429145752
436.89813,453.54886,right_hip,user1,17,20240429145752
0.0,0.0,left_knee,user1,17,20240429145752
0.0,0.0,right_knee,user1,17,20240429145752
0.0,0.0,left_ankle,user1,17,20240429145752
0.0,0.0,right_ankle,user1,17,20240429145752
459.88403,352.44296,nose,user1,18,20240429145752
464.50418,347.53595,left_eye,user1,18,20240429145752
453.7732,347.32413,right_eye,user1,18,20240429145752
470.40158,352.85684,left_ear,user1,18,20240429145752
442.212,352.01453,right_ear,user1,18,20240429145752
481.94162,384.81873,left_shoulder,user1,18,20240429145752
426.28992,383.7935,right_shoulder,user1,18,20240429145752
495.77078,426.5041,left_elbow,user1,18,20240429145752
423.43237,423.67917,right_elbow,user1,18,20240429145752
0.0,0.0,left_wrist,user1,18,20240429145752
466.7689,417.1091,right_wrist,user1,18,20240429145752
476.15366,450.9627,left_hip,user1,18,20240429145752
438.84088,451.75714,right_hip,user1,18,20240429145752
0.0,0.0,left_knee,user1,18,20240429145752
0.0,0.0,right_knee,user1,18,20240429145752
0.0,0.0,left_ankle,user1,18,20240429145752
0.0,0.0,right_ankle,user1,18,20240429145752
459.4658,352.49454,nose,user1,19,20240429145752
464.24625,347.55713,left_eye,user1,19,20240429145752
453.3587,347.27332,right_eye,user1,19,20240429145752
470.40936,352.74966,left_ear,user1,19,20240429145752
441.78888,351.795,right_ear,user1,19,20240429145752
482.6449,384.5555,left_shoulder,user1,19,20240429145752
426.31213,383.37408,right_shoulder,user1,19,20240429145752
494.94562,427.71774,left_elbow,user1,19,20240429145752
425.509,424.3544,right_elbow,user1,19,20240429145752
470.03653,426.06412,left_wrist,user1,19,20240429145752
467.12607,417.4816,right_wrist,user1,19,20240429145752
476.49002,451.93765,left_hip,user1,19,20240429145752
438.2296,452.39893,right_hip,user1,19,20240429145752
0.0,0.0,left_knee,user1,19,20240429145752
0.0,0.0,right_knee,user1,19,20240429145752
0.0,0.0,left_ankle,user1,19,20240429145752
0.0,0.0,right_ankle,user1,19,20240429145752
459.6659,353.17337,nose,user1,20,20240429145752
464.2361,348.21167,left_eye,user1,20,20240429145752
453.57236,347.93826,right_eye,user1,20,20240429145752
470.02682,353.24988,left_ear,user1,20,20240429145752
441.8652,352.23398,right_ear,user1,20,20240429145752
482.282,385.52505,left_shoulder,user1,20,20240429145752
426.03424,384.07846,right_shoulder,user1,20,20240429145752
495.81802,428.73434,left_elbow,user1,20,20240429145752
423.3485,424.87234,right_elbow,user1,20,20240429145752
475.29208,426.93384,left_wrist,user1,20,20240429145752
463.59216,416.86725,right_wrist,user1,20,20240429145752
476.33377,453.00467,left_hip,user1,20,20240429145752
438.52396,453.422,right_hip,user1,20,20240429145752
0.0,0.0,left_knee,user1,20,20240429145752
0.0,0.0,right_knee,user1,20,20240429145752
0.0,0.0,left_ankle,user1,20,20240429145752
0.0,0.0,right_ankle,user1,20,20240429145752
459.60568,352.62152,nose,user1,21,20240429145752
464.19568,347.68304,left_eye,user1,21,20240429145752
453.48975,347.4877,right_eye,user1,21,20240429145752
470.14435,352.88492,left_ear,user1,21,20240429145752
441.92184,352.13977,right_ear,user1,21,20240429145752
482.3022,384.76346,left_shoulder,user1,21,20240429145752
426.82755,383.73462,right_shoulder,user1,21,20240429145752
494.87744,427.53827,left_elbow,user1,21,20240429145752
424.90857,424.3429,right_elbow,user1,21,20240429145752
472.46667,426.5035,left_wrist,user1,21,20240429145752
465.37265,417.65417,right_wrist,user1,21,20240429145752
476.71252,451.268,left_hip,user1,21,20240429145752
439.19968,451.78378,right_hip,user1,21,20240429145752
0.0,0.0,left_knee,user1,21,20240429145752
0.0,0.0,right_knee,user1,21,20240429145752
0.0,0.0,left_ankle,user1,21,20240429145752
0.0,0.0,right_ankle,user1,21,20240429145752
459.1812,352.66547,nose,user1,22,20240429145752
463.81033,347.79968,left_eye,user1,22,20240429145752
453.29346,347.60748,right_eye,user1,22,20240429145752
469.97855,352.81494,left_ear,user1,22,20240429145752
442.36206,352.12112,right_ear,user1,22,20240429145752
482.46448,384.28244,left_shoulder,user1,22,20240429145752
427.12045,383.39194,right_shoulder,user1,22,20240429145752
495.86914,426.8052,left_elbow,user1,22,20240429145752
424.17874,423.8942,right_elbow,user1,22,20240429145752
474.83173,425.41586,left_wrist,user1,22,20240429145752
463.37042,417.12152,right_wrist,user1,22,20240429145752
476.92026,449.809,left_hip,user1,22,20240429145752
439.4571,450.38858,right_hip,user1,22,20240429145752
0.0,0.0,left_knee,user1,22,20240429145752
0.0,0.0,right_knee,user1,22,20240429145752
0.0,0.0,left_ankle,user1,22,20240429145752
0.0,0.0,right_ankle,user1,22,20240429145752
459.06342,353.01068,nose,user1,23,20240429145752
463.75247,347.92944,left_eye,user1,23,20240429145752
452.90833,347.90994,right_eye,user1,23,20240429145752
469.8903,352.6572,left_ear,user1,23,20240429145752
441.4139,352.25662,right_ear,user1,23,20240429145752
482.70126,383.53012,left_shoulder,user1,23,20240429145752
425.9972,383.22134,right_shoulder,user1,23,20240429145752
496.08978,425.99316,left_elbow,user1,23,20240429145752
421.59598,424.7366,right_elbow,user1,23,20240429145752
473.9329,426.0531,left_wrist,user1,23,20240429145752
462.33206,420.26807,right_wrist,user1,23,20240429145752
478.302,451.21783,left_hip,user1,23,20240429145752
440.03134,451.93594,right_hip,user1,23,20240429145752
0.0,0.0,left_knee,user1,23,20240429145752
0.0,0.0,right_knee,user1,23,20240429145752
0.0,0.0,left_ankle,user1,23,20240429145752
0.0,0.0,right_ankle,user1,23,20240429145752
458.71954,352.79913,nose,user1,24,20240429145752
463.45865,347.62762,left_eye,user1,24,20240429145752
452.575,347.71866,right_eye,user1,24,20240429145752
469.83994,352.09732,left_ear,user1,24,20240429145752
441.39944,352.01694,right_ear,user1,24,20240429145752
483.04788,383.06995,left_shoulder,user1,24,20240429145752
426.1629,383.1464,right_shoulder,user1,24,20240429145752
496.73502,425.66556,left_elbow,user1,24,20240429145752
421.00003,424.73715,right_elbow,user1,24,20240429145752
474.0777,424.89224,left_wrist,user1,24,20240429145752
459.83902,419.28912,right_wrist,user1,24,20240429145752
478.47424,451.6074,left_hip,user1,24,20240429145752
440.01508,452.41074,right_hip,user1,24,20240429145752
0.0,0.0,left_knee,user1,24,20240429145752
0.0,0.0,right_knee,user1,24,20240429145752
0.0,0.0,left_ankle,user1,24,20240429145752
0.0,0.0,right_ankle,user1,24,20240429145752
458.85934,353.0163,nose,user1,25,20240429145752
463.4544,347.79828,left_eye,user1,25,20240429145752
452.6908,347.9272,right_eye,user1,25,20240429145752
469.71048,351.98734,left_ear,user1,25,20240429145752
441.34592,351.94812,right_ear,user1,25,20240429145752
482.86322,382.86118,left_shoulder,user1,25,20240429145752
426.10242,382.8717,right_shoulder,user1,25,20240429145752
496.37225,426.1813,left_elbow,user1,25,20240429145752
421.1898,424.91266,right_elbow,user1,25,20240429145752
474.52737,427.00845,left_wrist,user1,25,20240429145752
461.47406,419.99075,right_wrist,user1,25,20240429145752
478.95865,452.0711,left_hip,user1,25,20240429145752
440.55777,452.94025,right_hip,user1,25,20240429145752
0.0,0.0,left_knee,user1,25,20240429145752
0.0,0.0,right_knee,user1,25,20240429145752
0.0,0.0,left_ankle,user1,25,20240429145752
0.0,0.0,right_ankle,user1,25,20240429145752
458.30478,353.65726,nose,user1,26,20240429145752
463.01276,348.3816,left_eye,user1,26,20240429145752
452.20444,348.5129,right_eye,user1,26,20240429145752
469.46698,352.20856,left_ear,user1,26,20240429145752
441.20648,352.1988,right_ear,user1,26,20240429145752
482.95386,382.95187,left_shoulder,user1,26,20240429145752
425.96765,383.04144,right_shoulder,user1,26,20240429145752
497.49017,426.04868,left_elbow,user1,26,20240429145752
419.76483,425.34518,right_elbow,user1,26,20240429145752
475.97403,423.69336,left_wrist,user1,26,20240429145752
458.0627,418.97952,right_wrist,user1,26,20240429145752
478.1685,452.36145,left_hip,user1,26,20240429145752
439.871,453.13666,right_hip,user1,26,20240429145752
0.0,0.0,left_knee,user1,26,20240429145752
0.0,0.0,right_knee,user1,26,20240429145752
0.0,0.0,left_ankle,user1,26,20240429145752
0.0,0.0,right_ankle,user1,26,20240429145752
457.991,353.93146,nose,user1,27,20240429145752
462.7053,348.87875,left_eye,user1,27,20240429145752
451.86478,348.55518,right_eye,user1,27,20240429145752
468.83926,353.13245,left_ear,user1,27,20240429145752
440.3333,352.4069,right_ear,user1,27,20240429145752
482.74255,384.7085,left_shoulder,user1,27,20240429145752
426.68555,384.46906,right_shoulder,user1,27,20240429145752
497.42368,427.01495,left_elbow,user1,27,20240429145752
427.71893,427.58124,right_elbow,user1,27,20240429145752
466.20596,420.05698,left_wrist,user1,27,20240429145752
0.0,0.0,right_wrist,user1,27,20240429145752
0.0,0.0,left_hip,user1,27,20240429145752
0.0,0.0,right_hip,user1,27,20240429145752
0.0,0.0,left_knee,user1,27,20240429145752
0.0,0.0,right_knee,user1,27,20240429145752
0.0,0.0,left_ankle,user1,27,20240429145752
0.0,0.0,right_ankle,user1,27,20240429145752
347.36188,321.0853,nose,user1,28,20240429145752
368.09302,293.39227,left_eye,user1,28,20240429145752
320.5654,295.8661,right_eye,user1,28,20240429145752
397.79333,302.39154,left_ear,user1,28,20240429145752
286.21143,309.73956,right_ear,user1,28,20240429145752
458.80676,438.87122,left_shoulder,user1,28,20240429145752
233.86914,443.72205,right_shoulder,user1,28,20240429145752
0.0,0.0,left_elbow,user1,28,20240429145752
0.0,0.0,right_elbow,user1,28,20240429145752
0.0,0.0,left_wrist,user1,28,20240429145752
0.0,0.0,right_wrist,user1,28,20240429145752
0.0,0.0,left_hip,user1,28,20240429145752
0.0,0.0,right_hip,user1,28,20240429145752
0.0,0.0,left_knee,user1,28,20240429145752
0.0,0.0,right_knee,user1,28,20240429145752
0.0,0.0,left_ankle,user1,28,20240429145752
0.0,0.0,right_ankle,user1,28,20240429145752
523.44977,405.54327,nose,user1,29,20240429145752
531.9464,396.15826,left_eye,user1,29,20240429145752
517.5385,398.35483,right_eye,user1,29,20240429145752
550.0043,399.11536,left_ear,user1,29,20240429145752
0.0,0.0,right_ear,user1,29,20240429145752
580.7205,450.06207,left_shoulder,user1,29,20240429145752
507.36676,452.9922,right_shoulder,user1,29,20240429145752
0.0,0.0,left_elbow,user1,29,20240429145752
0.0,0.0,right_elbow,user1,29,20240429145752
0.0,0.0,left_wrist,user1,29,20240429145752
0.0,0.0,right_wrist,user1,29,20240429145752
0.0,0.0,left_hip,user1,29,20240429145752
0.0,0.0,right_hip,user1,29,20240429145752
0.0,0.0,left_knee,user1,29,20240429145752
0.0,0.0,right_knee,user1,29,20240429145752
0.0,0.0,left_ankle,user1,29,20240429145752
0.0,0.0,right_ankle,user1,29,20240429145752
523.66846,406.0193,nose,user1,30,20240429145752
532.3564,396.47202,left_eye,user1,30,20240429145752
517.2674,398.5148,right_eye,user1,30,20240429145752
549.6548,399.1906,left_ear,user1,30,20240429145752
0.0,0.0,right_ear,user1,30,20240429145752
579.7274,450.87375,left_shoulder,user1,30,20240429145752
503.27515,452.98615,right_shoulder,user1,30,20240429145752
0.0,0.0,left_elbow,user1,30,20240429145752
0.0,0.0,right_elbow,user1,30,20240429145752
0.0,0.0,left_wrist,user1,30,20240429145752
0.0,0.0,right_wrist,user1,30,20240429145752
0.0,0.0,left_hip,user1,30,20240429145752
0.0,0.0,right_hip,user1,30,20240429145752
0.0,0.0,left_knee,user1,30,20240429145752
0.0,0.0,right_knee,user1,30,20240429145752
0.0,0.0,left_ankle,user1,30,20240429145752
0.0,0.0,right_ankle,user1,30,20240429145752
524.1337,405.05328,nose,user1,31,20240429145752
531.8629,396.73843,left_eye,user1,31,20240429145752
517.6723,397.3025,right_eye,user1,31,20240429145752
548.6879,399.6499,left_ear,user1,31,20240429145752
0.0,0.0,right_ear,user1,31,20240429145752
576.0449,442.83533,left_shoulder,user1,31,20240429145752
506.72815,443.60385,right_shoulder,user1,31,20240429145752
0.0,0.0,left_elbow,user1,31,20240429145752
0.0,0.0,right_elbow,user1,31,20240429145752
0.0,0.0,left_wrist,user1,31,20240429145752
0.0,0.0,right_wrist,user1,31,20240429145752
0.0,0.0,left_hip,user1,31,20240429145752
0.0,0.0,right_hip,user1,31,20240429145752
0.0,0.0,left_knee,user1,31,20240429145752
0.0,0.0,right_knee,user1,31,20240429145752
0.0,0.0,left_ankle,user1,31,20240429145752
0.0,0.0,right_ankle,user1,31,20240429145752
524.101,405.38208,nose,user1,32,20240429145752
531.8399,396.58264,left_eye,user1,32,20240429145752
